text,label
It looks good but it was a bit mean. but can you find the fault. which place is the fault in🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️ 🏋️🏋️‍♀️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️🏋️,neu
You are the best keep doing what you are doing ❤ ❤ ❤ ❤ ❤,pos
"@namn Goodnight Isac, I will dream big, and I hope you answer me soon❤️ love ya",pos
"Oh!
Straight into ❤️ http://t.co/TFwTqIQWhm",pos
Did mime nails today! So girly💁 http://t.co/xmlWYwzRqG,pos
"One thing on my bucket list is to try Helen's food at least once in my life, it always looks so good 😂🤩",pos
Love you ❤,pos
It turned out really nice 😀 G,pos
Look at anjo's part today and you will see that your so-called guest today is sitting and lying to your face 😂,neu
Sorry for the trouble! many warm hugs to the poor parents.♥♥♥♥♥♥♥♥,pos
#Gudruns #Gooding #grillkorv 72% meat Filled with fat &amp; jalapeños #dinner at a workmate's 😛 @name from our slaughterhouse in Skövde,pos
RT @name: BEST BEST BEST BAJ! 💚🌟#hifdam #segertåg @ Kanalplan/Hammarby IP http://t.co/wK3Otsfplx,pos
Team Jonna ♥,pos
Autumn exhibition 👻“@name: SKRÄCK &amp; SCROCK - The Occult Turn of the Century 1900 http://t.co/tvzuOQZh0D http://t.co/J3bOxZ016a”,neu
"I was there a week ago, crazy how big it is... 😥",neg
Can't you and Emil hansius make a video when you react on TikTok?❤PS. You and Emil always make the day better ❤,pos
Those who have been there since then start and are still there today 👌👌,neu
@namn Both already have an S&amp;M policy for the entire Swedish people.. 😅,neu
#teamjonna 💗,pos
@name @name nope we diss you 🙌,neg
I think it turned out nice!😊,pos
@namn Miss you for hours 😂😘,pos
@namn Done deal 🔩 you get a screw haha,neu
Sushi ala Eskilstuna yesterday. Weekend fun! THUNDER💥 http://t.co/rnF6jxsfTe,pos
I've been there but cried😭,neg
Omg first!!!❤️❤️,pos
Your nails are amazing❤️❤️,pos
#teamkonna ❤️,pos
Team jock boy😡,neg
"Jonna, just so you know. The brain is not under the skin😂",neu
"@name nää.., not yet.. 😁",neu
Managed to create some time. Now ready for the rest of Tuesday. 😉 http://t.co/6HF8JKTibC,neu
"Lol! What chaos!😅❤️

1. Plan how you want it to be
2. Empty the cupboards, vacuum/wipe
3. Organize the things in the cupboards",neu
RT @name: @name And @name - many would probably cheer but Twitter would crash. You are right 😊,neu
Haha☺,pos
@name perfect too 😍😍,pos
Thank you for allowing us to participate and hang out with you! Have a nice day! 💖🥰🤗,pos
It turned out pretty!😁😀,pos
RT @namn: SvD predicts that we will not eat meat in 2050. Only 36 years left! 🐮🐷🐤 http://t.co/V5yyH40myq,neu
"Eat breakfast and watch your vlogs, the best start 😊",pos
@namn @namn @namn also thinks it would be a restart for sure.. But isn't it the same for everyone? 😳,neu
@name soon PH!!! 🎈 yourself?,neu
Haha best I've read🙌😂 http://t.co/0YLh7YhOeb,pos
@name people who don't like nail carpet are blown 👿,neg
The worst thing about working like this is that I hardly see my best ones anymore 😭 @namn @namn #trio,neg
Springis is pretty much someone who sells drugs 😅,neu
I never got the chance to meet my grandfather because he went into cardiac arrest on a plane a couple of days before I was born☹️😣,neg
For Theo odds daughter ❤️❤️❤️ http://t.co/i735T3Cxiz,pos
"@name 😚. Then you get to tell ""how you used the word during the day"". Exciting!",neu
"I was there when I was 7, damn scary when you're that small😅",neu
extremely touching 😥 been there myself. good job hörrni❤️,pos
29:04 HAHAHA so you wonderful people 😂,pos
"The July stone is jade, isn't it 😊?
Was born in July myself and has a red Stone, i.e. Jade.",neu
"@namn haha ​​calm down, it's like at the end of the articles she wrote or you can just ask her😊",neu
Love your channel and always get so happy when I see you post something!❤️,pos
Anders fits soooooo well in that style of clothing 😁,pos
I actually have to agree with Jonna this time because it turned out damn good #teamjonna 👍🏼,pos
"Aftonbladet: ""Congratulated me on the WC victory 74""

Made my day a little more fun 😂😂 http://t.co/c2ziLOKvfK",pos
"@namn #Tabloidjournalistik similar to all so-called expert opinions, the common factor in more than half of the cases: The result ON THE CONTRARY😂",neu
@namn damn what fun would have liked to see that Hahahahha 😂😂😂😂😂😂 dying 😂😂😂,pos
"Even more skin care tips on p. 137 in chic 👏💕 will be on the blog shortly! Spa By Us ❤ Chic
 #spabyus… http://t.co/ZazFWxzTUi",neu
@namn I'll have to look for it 😊 Wondering what it's called in Swedish?!,neu
I sent you a brown letter on Tuesday have you received it now?😊,neu
"This thing about taking the tube to the gym rhymes with ""active lifestyle"" 😉 #vardagsmotion http://t.co/TmDi2vJGVp",neu
"Springis- a guy who usually sells stuff for others, can be drugs, nitrous oxide or other stuff.. 😂",neu
"#FoooersConspiracy The pic is the clue to where the performance is, RUNRUNRUN🏃 http://t.co/SKjK7aG928",neu
LOVE the editing style of this video!! Keep up the good work best Therese!❤️,pos
Such an everyday luxury to get away and swim 😍 what a nice collaboration! 💕💕,pos
"5km run this morning and now a 75min ""bootcamp"" session at that... Tired ☺️ http://t.co/6hKotVBdkq",neu
So fun every time 😊🎀💫,pos
1 hour later inside Hollister you were offered time for a job interview 😁😁😁 the shopping day of a lifetime,pos
#teamjonna❤️❤️,pos
Thanks to all the nice people here on twitter. You know who you are! ❤ I'll be back in a few hours.,pos
"Oh, I love when you make tiktok videos PS love your videos 🥰",pos
"Missing your ""make lunch boxes with me""❤",neu
@name #AskIsacElliot when will Baby I acoustic be released on iTunes?❤️2,neu
@name ping me when 😊,neu
It's going to be nice 👍🏽 for Jonna to impress Jonna all the time!,pos
Hey Hey hey. Musicians... Nice musicians ☺️ Coping with ropes for a Damn Life in Gävle that will be... http://t.co/sj33M15vqD,neu
Haha the dude has messed himself up really damn well😂😂,neu
@name @name @name @name @name @name oh lord how beautiful😍,pos
Team jock boy ❤️,pos
Very nice video! Hope you make this a tradition 😊,pos
"This year's theme in Musikhjälpen is: Help us stop the spread of HIV. #mh14 #mh2014 🎀 (pink bow is almost like a red ribbon, okay)",neu
Dumpen-Anders 🤣,pos
"Damn what ugly nails. Jonna, you are very pretty and so, but remove the nails Thank you♥️♦️",neg
"Was there in May.. damn, how terrible they are 😥",neg
Monday! Another lovely autumn day with sun and blue skies. Have a great day everyone! ☀️🍃,pos
"@name you are stronger than you think, braver than you know and better than you realize. 💜 and you are the best who takes help. I'm leaving like that too",pos
@name I didn't say anything else right? 😂,neu
"Damn Orthodox, shit with you 😡",neg
"Haha good, I'm laughing my head off, partly I thought you made a good joke!! 😂😂😂❤",pos
Great concept! Such a well made video 😍😍👍🏻👍🏻,pos
@name Yes indeed! 👌👍,pos
RT @name: Check out Carolina Gynning's little girl's room with our print above the bed! 💗 #print #guardianangel… http://t.co/CydF6zXyeW,neu
Ooooh love AIK!!! Lööv! 💕💕💕💕💕💕,pos
"@name Follow @name you don't know how damn hard she's tried to get a follow from you!!🌟
Come on Omar be a brother now❤️😏9",neu
Arabs/Kurds have a dark culture when it comes to the view of women😢 we don't have that in Somali culture even though we are 100% Muslims. Damn it! i feel sorry for all these girls who live in thickened daily😭 It's 2022. Leave the barbaric culture.,neg
Make more videos like this Therese!❤,pos
@name @name now you miss me with someone else @name 🙌😘,neu
So awful👎Poor John❤️RIP,neg
It takes all week for you to upload. ❤️,pos
"THERESE LINDGREN FOR PRESIDENT 💞 You can really see in your eyes that you are an earth angel who is here to spread love 🥹
Admire how you manage to maintain a sane and healthy ego- still brimming with sympathy! It's a superpower today 💖
""Darkness cannot dispel darkness, only light can-
 just as hate cannot drive out, only love can""",pos
"F-n, you can't be happy for long. 😡",neg
Best of coming home❤️ http://t.co/QxGH09Attk,pos
Team Jonna😍😍💕,pos
RT @name: ANYONE WHO WANTS TO PARTICIPATE IN A GIFT FOR ROBIN RT THIS❤️,neu
Sensible video again 👌 so many times you've talked about Lighters but it's going to be a banger so RELEASE⭐️⭐️🇸🇪,pos
"In #tv4nyheterna at 10 p.m., Lena Andersson comments on the new book Without personal responsibility 👍 and Roy Andersson's outing of himself as Hugo Rask.",neu
The #fskchattLIVE list is for EVERYONE on #fskchat #all-inclusive (which has Spotify) @name @name @name @name Remember to tag! 😊,neu
@name check the website!! Available on her profile. She has youtube videos there!! 😳,neu
#TeamJonna❤️❤️,pos
More otherwise!! 😢😅😂😂😂,neu
@name THYRA! Introducing mini butter packs!!😊😊😊😊😊,neu
You guys are the best❤,pos
"🎈🏆WE WON! 🏆🎈 SKR, the women's lobby and Rok's project Right direction, which wants companies to introduce… http://t.co/yP1uX9XSm0",pos
"Hahah what a loser you are so local 😂😂 do you think you will touch the backs of the little ones with this? And talk about double standards! ""Anjo is making the documentary only for money"" what are you doing then inviting bumbi to your channel 😂😂😂😂😂😂 PAJAS!",neg
@name @name @name Just drive ✌️😊,neu
"RT @name: ""The 20 worst places to poop.""
💩
Today's must-read is signed @namn.
http://t.co/ZCKsQfhFTc",neu
@name I put it under the cart. 😁,neu
"Today, Sunday, it is 16 years since you were murdered. 16 years since you left life on earth and disappeared to the other side. You were an incredibly beautiful girl with big dreams. May you rest in peace, beloved Fadime ❤️",pos
@name @name not good..! Best! 😊,pos
Educational 😔,neu
"@name liberating! I believed in a cynical ""we think the reality series is the best way to get young people involved in the climate."" 😊",neu
@name Looking forward to this invite! 🙌,pos
@name @name Absolutely fantastic! 💗💗💗,pos
"I can strongly recommend Sortix storage boxes, they also have a lot of other things!!!! ❤",pos
A loud bang was heard and felt a while ago. Smoke development covers the Globe. A little uncomfortable 😱 @ The Annex http://t.co/y12coNrNqI,neg
Poker night in Vårby Gård in the headphones today. Had forgotten how much I loved Florence Valentine! 💚 @name,pos
"Honestly, am I the only one who thought it turned out pretty?😂👌",pos
"I didn't understand how you can post that giggo has started swearing when you don't hear him swearing in the video when they are cleaning the video, why do you write that he has started swearing then?🤔 what do you think then",neg
@name Happy Birthday! 👏,pos
RT @name: Meat session at Gudruns😛Air dried @name karré #coppa @name @name #nomnom #foodporn http://t.co/ZN…,neu
i have like❤❤❤❤❤,neu
Very good prank😂 You are the best😘 Love you Jonna❤️❤️,pos
So cute on the loose jumping 😂😍,pos
So nice to see that there are more 2.5 year olds who are defiant and get sad/angry when they don't get what they want. 😢 sometimes they feel like it's only us who have spite at home :(,neg
"Ah ok, but why? 😂",neu
@name Haha but oh thank you ♥♥,pos
RT @namn: There aren't even words for how much I long for the 1st Advent. Then Christmas finally begins 🎅🎄🎁❄️❄️⛄️⛄️,pos
RT @namn: There aren't even words for how much I long for the 1st Advent. Then Christmas finally begins 🎅🎄🎁❄️❄️⛄️⛄️,pos
"Damn, I'm not in the mood😭😞😩",neg
@name You were great! 👍,pos
"This is going to be fun, sorry, delicious! 😬 #partaj http://t.co/Ll8vpPzvKo",neu
Hahaha all the dabbling of sampe 😂didn't think of,pos
Buy at max for a thousand 🍔,neu
"A run ice is someone who ""runs around and sells ❄️🍁"" 😢",neu
